section	url	date	snippet
World	https://www.nytimes.com/2017/03/23/world/africa/5-bodies-found-off-libya-amid-fears-that-200-migrants-may-have-drowned.html	2017-03-24T00:11:02+0000	A search was underway for another migrant vessel believed to have run into trouble in the same part of the Mediterranean....
World	https://www.nytimes.com/video/world/europe/100000005005642/london-honors-attack-victims.html	2017-03-23T23:42:55+0000	Keith Palmer, Aysha Frade, Kurt Cochran — an American — and a 75-year-old man, later identified as Leslie Rhodes, died in the terrorist attack in London....
World	https://www.nytimes.com/2017/03/23/world/europe/vatican-fatima-saints.html	2017-03-23T23:15:45+0000	The pope officially recognized a miracle linked to a young brother and sister who said, 100 years ago, that the Virgin Mary had appeared to them in Portugal....
World	https://www.nytimes.com/2017/03/23/world/europe/london-attack-europe-anxious.html	2017-03-23T22:23:30+0000	With France, Germany and possibly Italy going to the polls, analysts have long wondered whether an act of terrorism could jolt electoral dynamics....
World	https://www.nytimes.com/2017/03/23/world/americas/as-mexican-state-limits-surrogacy-global-system-is-further-strained.html	2017-03-23T22:02:19+0000	A Tabasco State law barring surrogate mothers from bearing children for foreigners reflects a troubled international system that, in one view, is “not sustainable.”...
World	https://www.nytimes.com/2017/03/23/world/asia/china-to-plant-green-necklace-of-trees-around-beijing-to-fight-smog.html	2017-03-23T21:44:57+0000	Chinese officials want to plant more trees in Hebei Province, which surrounds Beijing, to clear the air in a region filled with factories....
World	https://www.nytimes.com/2017/03/23/world/africa/un-famine-nigeria-somalia-south-sudan-yemen.html	2017-03-23T20:21:28+0000	The agency says it has received barely a tenth of the $4.4 billion it appealed for last month to help 20 million people in four countries at risk....
World	https://www.nytimes.com/2017/03/23/world/europe/a-russian-critic-of-putin-is-assassinated-in-ukraine.html	2017-03-23T19:30:58+0000	Denis N. Voronenkov, a former Russian lawmaker who fled to Ukraine last year, said in an interview with local media that he knew someone wanted him dead....
World	https://www.nytimes.com/video/world/europe/100000005005241/isis-claims-london-attack-after-assailant-named.html	2017-03-23T18:42:02+0000	The police say a 52-year-old British man, Khalid Masood, was the attacker who left four people dead and dozens injured near British Parliament on Wednesday. Mr. Masood was killed by police at the scene....
World	https://www.nytimes.com/2017/03/23/world/middleeast/egypt-soldiers-militants-sinai-peninsula.html	2017-03-23T18:39:15+0000	The deaths underscore the strength of the insurgency in the restive peninsula despite four years of concerted government counterterrorism efforts....
World	https://www.nytimes.com/2017/03/23/world/europe/uk-london-terror-attack-voices.html	2017-03-23T17:45:35+0000	Residents of the city expressed a resolute stoicism, as the regular rhythm of life persisted....
World	https://www.nytimes.com/2017/03/23/world/europe/antwerp-belgium-car-attack.html	2017-03-23T15:54:24+0000	With tensions already high in Europe after a similar attack in London, a French national tried to drive over pedestrians on a crowded street....
World	https://www.nytimes.com/2017/03/23/world/asia/shinzo-abe-japan-prime-minister-school-scandal.html	2017-03-23T15:45:35+0000	The scandal centers on claims that the Japanese government granted improper political favors, but connecting the dots any further may be difficult....
World	https://www.nytimes.com/2017/03/23/world/asia/afghan-children-deprived-of-school-tell-of-their-deepest-fears.html	2017-03-23T14:44:35+0000	Some 3.7 million boys and girls won’t be at school on Thursday for the start of a new school year. Here are the stories of five of those children, in their own words....
World	https://www.nytimes.com/2017/03/23/world/asia/cambodia-kem-ley-killing-life-sentence.html	2017-03-23T12:39:17+0000	The man on trial had admitted shooting Mr. Kem Ley, a government critic. But glaring holes in the case, which recalled past assassinations, raise troubling questions....
World	https://www.nytimes.com/2017/03/23/world/asia/hong-kong-chief-executive-ce-election-carrie-lam-john-tsang.html	2017-03-23T11:45:09+0000	As paradoxical as it may sound, pro-democracy activists insist they were right to oppose Beijing’s offer to allow for a direct popular vote....
World	https://www.nytimes.com/2017/03/23/world/africa/congo-videos-graves-civilians.html	2017-03-23T10:25:51+0000	U.N. peacekeeping officials have asked the Security Council to open an investigation into human rights violations....
World	https://www.nytimes.com/2017/03/23/us/politics/in-greeting-to-iranian-people-trump-leaves-out-their-government.html	2017-03-23T09:00:21+0000	The White House sent out a greeting for Nowruz, the Persian New Year, after hard-liners in the administration pruned lines seen as olive branches to Tehran....
World	https://www.nytimes.com/2017/03/23/world/europe/london-attack-uk.html	2017-03-23T08:15:36+0000	The Islamic State claimed responsibility for the attack carried out by Khalid Masood, 52, who had a criminal record but was not on any police-monitoring lists....
World	https://www.nytimes.com/2017/03/23/world/asia/afghanistan-taliban-helmand-sangin.html	2017-03-23T07:36:24+0000	The yearslong offensive in the district, in Helmand Province, took the lives of more American and British troops than any other fight for territory in Afghanistan....
World	https://www.nytimes.com/2017/03/23/world/europe/london-attack-victims-westminster-parliament.html	2017-03-23T05:00:34+0000	The victims included an American couple from Utah and people from Britain, South Korea, France, Romania, Greece, China, Germany, Ireland and Italy....
World	https://www.nytimes.com/2017/03/22/world/asia/south-korea-ferry-sewol.html	2017-03-23T02:53:24+0000	Nearly three years after the Sewol sank, killing 250 teenagers on a school trip and dozens of others, it was lifted from the depths, with families hoping for closure....
World	https://www.nytimes.com/2017/03/22/world/americas/brazil-meat-industry-scandal-exports.html	2017-03-23T02:26:00+0000	Dozens of federal inspectors have been arrested and charged with accepting bribes to ignore the adulteration or expiration of processed foods and falsifying sanitary permits....
World	https://www.nytimes.com/2017/03/22/world/australia/newsletter-issue5-great-barrier-reef.html	2017-03-23T01:19:28+0000	In this week’s Australia newsletter, we explore the story behind the story of the reef, plus Rodrigo Duterte and books that will bring you joy....
World	https://www.nytimes.com/2017/03/22/world/africa/famine-yemen-somalia-red-cross-relief.html	2017-03-22T22:53:25+0000	The aid agency needs $300 million to deliver assistance to five million people in Yemen, Somalia and northeast Nigeria as well as areas of South Sudan....
World	https://www.nytimes.com/2017/03/22/world/europe/turkey-erdogan-referendum-europe.html	2017-03-22T22:27:08+0000	The Turkish president’s comments were in response to European countries’ barring rallies in support of a referendum in which Turks will decide whether to expand his powers....
World	https://www.nytimes.com/interactive/2017/03/22/world/europe/westminster-bridge-london-attack-map.html	2017-03-22T21:46:48+0000	An aerial view of the Westminster Bridge after a driver plowed through pedestrians and crashed outside the British Parliament....
World	https://www.nytimes.com/2017/03/22/world/middleeast/us-airlift-raqqa-syria.html	2017-03-22T20:32:04+0000	The bold operation marked the first American air assault against the Islamic State in Syria and displayed the new leeway President Trump has given commanders....
World	https://www.nytimes.com/2017/03/22/world/middleeast/tomb-of-jesus-reopens-jerusalem.html	2017-03-22T19:05:49+0000	The shrine, which was in danger of collapse, had been propped up by an unsightly iron cage since the 19th century....
World	https://www.nytimes.com/2017/03/22/world/africa/joseph-kony-congo-africa.html	2017-03-22T17:49:10+0000	The Pentagon wants to shift to a more narrow pursuit of Mr. Kony, the African warlord whose guerrilla group gained notoriety for its use of child soldiers....
World	https://www.nytimes.com/2017/03/22/world/middleeast/rex-tillerson-isis.html	2017-03-22T17:03:44+0000	At a conclave with foreign leaders, the new secretary of state also discussed progress in the fight against the militants, and urged diplomats to do more....
World	https://www.nytimes.com/2017/03/22/world/europe/london-attack-what-we-know.html	2017-03-22T16:43:40+0000	Khalid Masood, 52, has been identified as the man who carried out an assault outside Britain’s Parliament that left three victims dead and about 40 others injured....
World	https://www.nytimes.com/video/world/europe/100000005003180/uk-parliament-westminster-shooting-london-attack.html	2017-03-22T16:34:12+0000	Shots were heard near Britain’s Parliament on Wednesday, and an officer was stabbed. Pedestrians were also hit by a vehicle on the nearby Westminster Bridge....
World	https://www.nytimes.com/2017/03/22/world/europe/brussels-attack-anniversary.html	2017-03-22T16:10:18+0000	Activity halted at the Brussels airport for a solemn ceremony recalling the deadly bombings of 2016, but commuters at a subway station were urged to make a life-affirming racket....
World	https://www.nytimes.com/2017/03/22/world/europe/uk-westminster-parliament-shooting.html	2017-03-22T15:02:54+0000	Prime Minister Theresa May, who was hastily evacuated from Parliament, called the assault a “sick and depraved terrorist attack.”...
World	https://www.nytimes.com/2017/03/22/world/asia/cambodia-khmer-rouge-capitalism.html	2017-03-22T13:42:57+0000	Former soldiers and ex-officials in an old Khmer Rouge redoubt in Cambodia have come to embrace capitalism with almost as much vigor as they once fought to destroy it....
World	https://www.nytimes.com/2017/03/22/world/asia/duterte-aide-bristles-at-times-article-calling-it-a-hack-job.html	2017-03-22T13:09:12+0000	A spokesman for President Rodrigo Duterte of the Philippines said a New York Times profile unfairly tracked Mr. Duterte’s rise to power....
World	https://www.nytimes.com/2017/03/22/world/middleeast/syria-us-airstrike.html	2017-03-22T12:20:08+0000	Residents of Raqqa and activists said hundreds of displaced Syrians had been sheltering in a school when it was hit....
World	https://www.nytimes.com/2017/03/22/world/asia/indias-phone-romeos-look-for-the-right-one-through-wrong-numbers.html	2017-03-22T09:00:28+0000	As mobile phone use grows, more young men are calling women at random, hoping to strike up a relationship, but sometimes harassing them....
World	https://www.nytimes.com/2017/03/22/world/americas/us-nuclear-weapons-russia.html	2017-03-22T09:00:27+0000	Lt. Gen. Jack Weinstein of the Air Force said the United States’ nuclear policy toward Russia “has got to be some behavior that gets them to the table.”...
World	https://www.nytimes.com/2017/03/22/world/europe/rome-mayor-virginia-raggi-five-star-movement.html	2017-03-22T04:00:27+0000	The administration of Virginia Raggi, the Five Star Movement candidate, is struggling, but the mayor maintains that time and patience will do the job....
World	https://www.nytimes.com/2017/03/22/world/asia/north-korea-missile-launch-failure.html	2017-03-22T04:00:21+0000	The missile was test-fired as the United States began exploring a new approach on how to end North Korea’s nuclear and ballistic missile programs....
World	https://www.nytimes.com/2017/03/21/world/europe/turkey-germany-recep-tayyip-erdogan.html	2017-03-22T02:54:57+0000	About 1.4 million German residents have the right to vote in an April 16 referendum in Turkey on whether to expand President Recep Tayyip Erdogan’s powers....
World	https://www.nytimes.com/2017/03/21/world/europe/russia-sergei-magnitsky-william-browder.html	2017-03-22T01:54:07+0000	Nikolai Gorokhov, who suffered severe head injuries in a fall, represents relatives of Sergei L. Magnitsky, who uncovered a $230 million fraud targeting the financier William F. Browder....
World	https://www.nytimes.com/2017/03/21/world/canada/canada-justin-trudeau-cardboard-cutout.html	2017-03-22T00:35:23+0000	Canada’s diplomats in the United States have been ordered to no longer set up cutout replicas of Mr. Trudeau at promotional events....
World	https://www.nytimes.com/2017/03/21/world/europe/french-interior-minister-resigns-amid-financial-inquiry.html	2017-03-21T23:42:22+0000	Prosecutors said they were investigating parliamentary jobs that he gave to his daughters starting when they were in high school. Mr. Le Roux said he had done nothing wrong....
World	https://www.nytimes.com/2017/03/21/world/asia/north-korea-nuclear-provocations-messages.html	2017-03-21T23:37:49+0000	The country’s recent missile tests have come at interesting moments in American attempts to reach out to China, Japan and South Korea....
World	https://www.nytimes.com/2017/03/21/world/americas/cuba-survey-economic-growth-and-opportunity.html	2017-03-21T23:28:41+0000	An independent research group at the University of Chicago interviewed 840 Cubans on topics from free speech to diplomatic ties to crime....
World	https://www.nytimes.com/2017/03/21/world/middleeast/iran-robert-levinson-lawsuit.html	2017-03-21T22:52:48+0000	The family of Robert A. Levinson, who vanished in Iran in 2007, claims that the country used a campaign of deception to conceal its role in his imprisonment....
World	https://www.nytimes.com/2017/03/21/world/africa/libya-isis.html	2017-03-21T20:56:41+0000	Punishing strikes in December and January hurt the terrorist group, but it is exploiting the chaos and political vacuum gripping the country, American and allied officials say....
World	https://www.nytimes.com/video/world/middleeast/100000005000834/new-fighting-grips-outskirts-of-syrian-capital.html	2017-03-21T20:33:47+0000	For the first time in years, rebels demonstrated that they can threaten the capital of Syria, as fierce fighting continued for a third day on the northeastern edge of the city....
World	https://www.nytimes.com/2017/03/21/world/middleeast/syria-rebels-damascus.html	2017-03-21T20:07:20+0000	The advance, the first of its kind in years, showed that the groups could still threaten the capital despite a long string of defeats around the country....
World	https://www.nytimes.com/2017/03/21/world/asia/north-korea-propaganda-video-attack-us.html	2017-03-21T20:06:57+0000	The propaganda video, which depicts a United States aircraft carrier being consumed by computer-generated balls of fire, coincided with a joint American-South Korean military exercise....
World	https://iht-retrospective.blogs.nytimes.com/2017/03/21/1967-cool-to-spring-parisians-begin-mass-easter-exodus/	2017-03-21T15:35:26+0000	Following the mildest winter in 20 years, Parisians prepared to leave town for their Easter holiday....
World	https://www.nytimes.com/2017/03/21/world/asia/disney-malaysia-beauty-beast-gay.html	2017-03-21T14:06:58+0000	After an apparent reversal by government censors, Disney’s live-action remake will open on March 30 without changes, two major cinema companies said....
World	https://www.nytimes.com/2017/03/21/world/asia/tibet-derge-parkhang-buddhist-texts-ancient-printing-press.html	2017-03-21T13:30:28+0000	A press that uses wooden blocks and dates to 1729 is the embodiment of a hallowed tradition and is one site where the Tibetan language is being preserved....
World	https://www.nytimes.com/2017/03/21/world/europe/8-parcel-bombs-are-found-in-greece.html	2017-03-21T13:05:23+0000	The packages resembled devices sent last week to the German finance minister and to the International Monetary Fund’s offices in Paris, officials said....
World	https://www.nytimes.com/2017/03/21/world/asia/afghanistan-helmand-suicide-car-bomb.html	2017-03-21T12:58:43+0000	The suicide bomber in Helmand Province appeared to have chosen a car that resembled one being used by the militia. One security official put the death toll at 14....
World	https://www.nytimes.com/2017/03/21/world/asia/japan-abe-wife-school-scandal.html	2017-03-21T12:57:17+0000	A scandal over accusations that a right-wing education group received improper political favors has dented Prime Minister Shinzo Abe’s popularity, and his feminist credentials....
World	https://www.nytimes.com/2017/03/21/world/europe/france-election-debate.html	2017-03-21T10:28:52+0000	The two presidential hopefuls clashed over immigration, integration and France’s role in the world....
World	https://www.nytimes.com/2017/03/21/world/asia/rodrigo-duterte-philippines-president-strongman.html	2017-03-21T09:00:57+0000	He is a child of privilege turned populist politician, an antidrug crusader who has struggled with drug abuse. Obsessed with death, he has turned his violent vision into national policy....
World	https://www.nytimes.com/video/world/asia/100000004903063/killer-says-duterte-is-really-sadistic.html	2017-03-21T09:00:52+0000	Edgar Matobato, who says he was an assassin on the Davao Death Squad for 24 years, contends its orders came from Rodrigo Duterte, then the mayor of Davao....
World	https://www.nytimes.com/2017/03/21/world/europe/martin-mcguinness-northern-ireland-ira.html	2017-03-21T06:46:20+0000	Mr. McGuinness helped negotiate peace in Northern Ireland after decades of sectarian violence and became a senior official in its power-sharing government....
World	https://www.nytimes.com/2017/03/20/world/asia/south-korea-ousted-president-park-prosecutors.html	2017-03-21T02:35:23+0000	Ms. Park, who was removed from office this month, was called into a prosecutor’s office on Tuesday for questioning in connection with allegations of bribery, extortion and abuse of office....
World	https://www.nytimes.com/2017/03/20/world/africa/kintampo-ghana-waterfall-trees-kill-students.html	2017-03-21T01:35:15+0000	A rainstorm toppled trees onto people, most of them students who had come to swim at the popular site, Ghanaian officials said....
World	https://www.nytimes.com/2017/03/20/world/middleeast/caesar-syrian-defector-trump-safe-zone.html	2017-03-21T00:08:16+0000	A former police photographer who documented torture by the Assad regime returned to Washington to press his case, along with a relative....
World	https://www.nytimes.com/2017/03/20/world/middleeast/yemen-refugees-boat-attack.html	2017-03-20T22:45:12+0000	Forty-two people were killed when the boat was hit by gunfire near Yemen last week, an episode the U.N. called an “unwarranted attack on helpless civilians.”...
World	https://www.nytimes.com/2017/03/20/world/africa/ethiopia-addis-ababa-garbage-landslide.html	2017-03-20T22:18:48+0000	A landfill at the edge of Addis Ababa where at least 113 people died has been the capital’s main dumping ground for decades....
World	https://www.nytimes.com/2017/03/20/world/europe/paul-manafort-ukraine-allegations-trump.html	2017-03-20T22:07:57+0000	An invoice seems to show a payment to him of $750,000, disguised as a sale of computers. A spokesman for Mr. Manafort dismissed it all as “baseless.”...
World	https://www.nytimes.com/2017/03/20/world/asia/china-care-center-deaths.html	2017-03-20T21:05:19+0000	The government moved to address angry questions after a newspaper reported that at least 21 people had died in just a few months at the center for vagrants....
World	https://www.nytimes.com/2017/03/20/world/europe/russia-alexei-navalny-green.html	2017-03-20T19:51:13+0000	Alexei Navalny, a charismatic critic of Russian President Vladimir V. Putin, was doused with a green liquid but gave the attack a positive spin....
World	https://iht-retrospective.blogs.nytimes.com/2017/03/20/1917-prince-lvov-tells-nation-his-policy/	2017-03-20T15:57:04+0000	The provisional government in Russia reaffirmed its resolve to win the war and outlined the new political regime....
World	https://www.nytimes.com/2017/03/20/world/asia/afghanistan-police-feud-faryab.html	2017-03-20T14:10:19+0000	One commander was accused of killing the civilian son of another in the northern province of Faryab, and four officers died in the ensuing fighting, officials said....
World	https://www.nytimes.com/2017/03/20/world/asia/china-toilet-paper-theft.html	2017-03-20T13:48:55+0000	To stop thieves, Beijing authorities have installed dispensers equipped with facial recognition software in public restrooms at a busy tourist site, Temple of Heaven Park....
World	https://www.nytimes.com/2017/03/20/world/americas/alter-do-chao-brazil-amazon-beach-town.html	2017-03-20T13:30:33+0000	Alter do Chão in Brazil is among the world’s most alluring beach towns, even though it is far removed from the sea in a remote corner of the jungle....
World	https://www.nytimes.com/2017/03/20/world/asia/duterte-same-sex-marriage-philippines.html	2017-03-20T12:35:05+0000	The president stressed that the country was Asia’s bastion of Roman Catholicism, which is steadfastly against same-sex marriage....
World	https://www.nytimes.com/2017/03/20/world/europe/brexit-article-50.html	2017-03-20T12:27:55+0000	The British government’s announcement puts it on track to complete a withdrawal from the European Union by early 2019....
World	https://www.nytimes.com/2017/03/20/world/worlds-happiest-countries.html	2017-03-20T12:21:41+0000	Nordic countries top the rankings in the latest World Happiness Report, which explores who’s happiest and why....
World	https://www.nytimes.com/2017/03/20/world/europe/how-a-sleepy-german-suburb-explains-europes-rising-far-right-movements.html	2017-03-20T09:30:25+0000	Buch, Germany, may not be the place people imagine when they think about far-right populism. A Times reporter traveled there to find out why the movement has such pull....
World	https://www.nytimes.com/video/world/asia/100000004915639/shanghai-holdout-defies-a-high-rise-boom.html	2017-03-20T08:50:35+0000	Amid the construction of massive skyscrapers in Shanghai, some residents resist the demolition of their homes. The construction continues around them....
World	https://www.nytimes.com/2017/03/20/world/asia/north-korea-missile-test-rocket-engine.html	2017-03-20T05:32:37+0000	The test indicated that the North was developing a more sophisticated engine, South Korean officials said, declining to provide further details....
World	https://www.nytimes.com/2017/03/20/world/europe/turkey-jailed-journalists-erdogan.html	2017-03-20T04:01:32+0000	Meet a neighborhood leader who became a hero and the family of an imprisoned journalist in the second part of our series about besieged Turkey....
World	https://www.nytimes.com/2017/03/19/world/europe/europe-neo-fascist-revival-slovakia.html	2017-03-20T03:46:42+0000	A wave of nationalist victories, including Donald Trump’s, has made Europe’s most extreme right-wing parties more hopeful about their future....
World	https://www.nytimes.com/2017/03/19/world/asia/rex-tillerson-media-access.html	2017-03-20T01:01:42+0000	In the modern era, everyone from Dean Acheson to John Kerry has found that superpower diplomacy abhors a news vacuum, which the new secretary of state seems to want....
World	https://www.nytimes.com/2017/03/19/world/middleeast/kabul-afghanistan-gunfire-politicians.html	2017-03-20T00:31:19+0000	Powerful politicians and their entourages have an unpleasant habit of shooting up the city, and even assaulting police officers....
World	https://www.nytimes.com/2017/03/19/world/americas/cholera-haiti-united-nations.html	2017-03-19T22:49:22+0000	A fund created by the United Nations to help Haiti combat cholera, a disease introduced by peacekeepers in 2010, has little money. It is supposed to have $400 million....
World	https://www.nytimes.com/2017/03/19/world/europe/french-election-marine-le-pen-national-front.html	2017-03-19T21:51:51+0000	A traditional distaste for the far-right National Front may be softening, leaving it in the best position in its 45-year history....
World	https://www.nytimes.com/2017/03/19/world/europe/germany-martin-schulz-angela-merkel.html	2017-03-19T20:58:30+0000	Mr. Schulz became the leader of Germany’s Social Democrats in a unanimous vote at a special convention. His best-received lines came at President Trump’s expense....
World	https://www.nytimes.com/2017/03/19/world/asia/beijing-bike-sharing.html	2017-03-19T17:37:34+0000	Beijing, once known as a city of bikes, is returning to its roots. All it takes to obtain one from a bike-sharing service is a few taps on a smartphone....
World	https://www.nytimes.com/2017/03/19/world/africa/trump-special-forces-navy-seals.html	2017-03-19T15:21:19+0000	President Trump has so far maintained the strategy of training and supporting indigenous forces to fight their own wars instead of deploying large American forces to far-flung hot spots....
World	https://www.nytimes.com/2017/03/19/world/asia/rex-tillerson-xi-jinping-north-korea.html	2017-03-19T11:21:41+0000	The U.S. secretary of state and the Chinese president kept away from contentious issues even as North Korea defiantly showed off a new missile engine....
World	https://www.nytimes.com/2017/03/18/world/asia/north-korea-test-missile-engine.html	2017-03-19T02:32:37+0000	Pyongyang’s ground jet test came while Secretary of State Rex W. Tillerson is in Asia for talks on how to limit the development of the North’s nuclear and missile programs....
World	https://www.nytimes.com/2017/03/18/world/europe/angela-merkel-trump-germany.html	2017-03-18T21:32:47+0000	Germans saw Ms. Merkel’s first visit with Mr. Trump with a pragmatism similar to the chancellor’s, but his remarks 24 hours later pointed to differences on policy....
World	https://www.nytimes.com/2017/03/18/world/asia/firebrand-hindu-cleric-yogi-adityanath-picked-as-uttar-pradesh-minister.html	2017-03-18T20:47:23+0000	The choice of Yogi Adityanath, who has been repeatedly accused of stirring anti-Muslim sentiments, shocked many political observers in India....
World	https://www.nytimes.com/2017/03/18/world/asia/new-delhi-coal-plant-pollution.html	2017-03-18T16:30:06+0000	In addition, India’s environment minister dismissed a report that linked air pollution to a million premature deaths each year....
World	https://www.nytimes.com/2017/03/18/world/asia/us-north-korea-weapons.html	2017-03-18T16:21:10+0000	Almost any plan would bring a possibility of escalation to all-out war, placing millions of South Korean and Japanese civilians in the cross hairs of North Korean weapons....
World	https://www.nytimes.com/2017/03/18/world/middleeast/pope-francis-egypt.html	2017-03-18T16:17:39+0000	Francis has put great emphasis on improving interfaith relations since he became pope in 2013....
World	https://www.nytimes.com/2017/03/18/world/africa/congo-massacre-war-crimes.html	2017-03-18T16:07:17+0000	Soldiers opened fire on a group of civilians in a massacre that left at least 13 people dead, the military’s auditor general said on Saturday....
World	https://www.nytimes.com/2017/03/18/world/europe/berlin-rent-fight-against-gentrification.html	2017-03-18T15:49:22+0000	Tenants and activists are banding together to protest rising rents, forced evictions and rampant real estate speculation....
World	https://www.nytimes.com/2017/03/18/world/africa/boko-haram-nigeria-child-soldiers.html	2017-03-18T15:12:00+0000	In Maiduguri, former fighters and child captives blend into the urban tapestry, a place where nearly everyone has been a victim, a collaborator — or both....
World	https://www.nytimes.com/2017/03/18/world/europe/orly-airport-france-shooting.html	2017-03-18T09:48:48+0000	The attack, which the authorities were treating as a possible act of terrorism, prompted a partial evacuation and security sweep of the airport and briefly halted flights....
World	https://www.nytimes.com/2017/03/17/world/europe/angela-merkel-donald-trump.html	2017-03-18T01:08:24+0000	Mr. Trump and Ms. Merkel made a show of working together, but they could not disguise the gulf that separates them on many thorny issues....
World	https://www.nytimes.com/2017/03/17/world/americas/brazil-food-companies-bribe-scandal-salmonella.html	2017-03-18T00:36:44+0000	Investigators said employees at two food-processing giants paid inspectors to look the other way and allow rotten meals to be served in schools....
World	https://www.nytimes.com/2017/03/17/world/middleeast/un-rima-khalaf-quits-israel-apartheid.html	2017-03-18T00:19:11+0000	The diplomat, Rima Khalaf of Jordan, defended the report in the face of outrage from Israel and the United States....
World	https://www.nytimes.com/2017/03/17/world/asia/all-eyes-on-china-as-us-signals-new-tack-on-north-korea.html	2017-03-17T21:00:26+0000	As Secretary of State Rex W. Tillerson heads to Beijing, his interactions with his hosts, and whether he takes a hard line with China over its support for North Korea, will be closely watched....
World	https://www.nytimes.com/interactive/2017/world/americas/venezuela-series.html	2017-03-17T20:18:02+0000	Dispatches from a Latin American country in crisis....
World	https://www.nytimes.com/2017/03/17/world/canada/canada-today-back-home-a-hidden-harvest-and-water-worries.html	2017-03-17T19:04:29+0000	Finding people whose personal stories could illustrate a larger issue for an article about Toronto’s runaway house prices was a challenge....
World	https://www.nytimes.com/2017/03/17/world/middleeast/egypt-cairo-pharaoh-statue-ramses-psamtik.html	2017-03-17T18:34:58+0000	A statue thought to be of Ramses II is now said to probably depict Psamtik I, who ruled Egypt for about 50 years six centuries after the time of Ramses....
World	https://www.nytimes.com/2017/03/17/world/europe/erdogan-turkey-future-of-europe.html	2017-03-17T17:34:46+0000	At a rally on Friday, President Recep Tayyip Erdogan implored his compatriots on the Continent to make “not three, but five children” to seek revenge on the West....
World	https://www.nytimes.com/2017/03/17/world/europe/eta-basque-disarm-spain.html	2017-03-17T17:11:32+0000	ETA, considered a terrorist organization by the United States and European Union, said it would hand over its weapons unconditionally, according to a Le Monde report....
World	https://www.nytimes.com/2017/03/17/world/europe/britain-butterfly-killer.html	2017-03-17T17:02:20+0000	A British man was convicted of capturing, killing and possessing the rare Large Blue butterfly, specimens of which can command as much as $400....
World	https://www.nytimes.com/2017/03/17/world/asia/bangladesh-bombing-islamic-state.html	2017-03-17T16:24:57+0000	Extremist attacks had abated after the police cracked down following a horrific assault last year in a Dhaka restaurant popular with expatriates....
World	https://www.nytimes.com/2017/03/17/world/middleeast/hajj-mecca-saudi-arabia-iran.html	2017-03-17T16:17:10+0000	The announcement amounted to a rare bright spot in the tense relations between the two regional rivals....
World	https://www.nytimes.com/2017/03/17/world/middleeast/syria-missiles-israeli-warplanes.html	2017-03-17T15:51:25+0000	The Israeli military said its warplanes had targeted several sites in Syria in what appeared to be the most serious clash between the two countries in years....
World	https://iht-retrospective.blogs.nytimes.com/2017/03/17/1892-strained-relations-between-england-and-turkey/	2017-03-17T15:35:28+0000	Tensions between the two nations became evident over the question of rule in Egypt....
World	https://www.nytimes.com/2017/03/17/world/europe/trump-britain-obama-wiretap-gchq.html	2017-03-17T14:02:56+0000	British officials were livid after the White House aired an unverified claim that Britain’s spy agency had monitored Mr. Trump during last year’s campaign at the behest of President Barack Obama....
World	https://www.nytimes.com/2017/03/17/world/middleeast/yemen-airstrike-somali-migrants.html	2017-03-17T12:41:52+0000	The boat was attacked before dawn on Friday by a Saudi-led military coalition, Yemeni officials said....
World	https://www.nytimes.com/2017/03/17/world/asia/japan-fukushima-nuclear-disaster-tepco-ruling.html	2017-03-17T11:31:19+0000	The decision, which found that it was “possible to prevent the accident,” was the first time that a court determined that both were responsible for the 2011 meltdowns....
World	https://www.nytimes.com/2017/03/17/world/asia/rex-tillerson-north-korea-nuclear.html	2017-03-17T11:00:27+0000	The secretary of state, visiting South Korea, said for the first time that the Trump administration might act pre-emptively if the threat hit an unacceptable level....
World	https://www.nytimes.com/2017/03/17/world/europe/the-life-of-her-london-parties-now-out-to-save-them-all.html	2017-03-17T11:00:26+0000	Amy Lamé, a longtime impresario and the mayor’s appointed Night Czar, is working to promote a declining club scene, even as “Brexit” threatens to send more people packing....
World	https://www.nytimes.com/2017/03/17/world/asia/china-tai-chi-unesco.html	2017-03-17T09:44:07+0000	Advocates of Chinese tai chi have been lobbying for a decade to get the martial art onto Unesco’s intangible cultural heritage list. Time may be running out....
World	https://www.nytimes.com/video/world/canada/100000004980921/ice-canada-inuit-mussels-cave.html	2017-03-17T09:00:57+0000	For one hour, as the tide goes out, ice caves in northern Quebec yawn open with an abundance of mussels. Travel under the ice in 360 with the Inuit who harvest the mussels before the tide floods back in....
World	https://www.nytimes.com/2017/03/17/world/canada/mussels-under-ice-canada.html	2017-03-17T09:00:45+0000	When the winter tide goes out on a northern Canadian bay, some Inuit clamber into the ice caves below to harvest fresh food....
World	https://www.nytimes.com/2017/03/16/world/middleeast/us-military-denies-reports-it-bombed-mosque-in-syria.html	2017-03-17T03:30:03+0000	The military said that it had carried out an airstrike against Qaeda militants, killing a number of them, and that a nearby mosque was still standing....
World	https://www.nytimes.com/video/world/europe/100000004991653/merkels-playbook-for-trump.html	2017-03-17T03:05:47+0000	Angela Merkel and Donald Trump couldn't be more different. They disagree on immigration, NATO, the European Union and trade. As they meet for the first time as world leaders, here are the factors that may shape their relationship....
World	https://www.nytimes.com/2017/03/16/world/canada/trump-budget-canada-great-lakes.html	2017-03-17T02:25:59+0000	The mayor of a city in Ontario was blunt: “What good is it having lower taxes when you can’t drink the water?”...
